# 2theta y_obs y_calc y_diff
1.918551000000000073e+01 2.945000000000000000e+03 2.942152051088406097e+03 2.847948911593903176e+00
1.920222000000000051e+01 3.014000000000000000e+03 2.942316396442431596e+03 7.168360355756840363e+01
1.921893999999999991e+01 2.953000000000000000e+03 2.942484960732102536e+03 1.051503926789746401e+01
1.923564999999999969e+01 2.917000000000000000e+03 2.942657469939015300e+03 -2.565746993901530004e+01
1.925235999999999947e+01 2.957000000000000000e+03 2.942833951064828398e+03 1.416604893517160235e+01
1.926906999999999925e+01 2.979000000000000000e+03 2.943014331289799884e+03 3.598566871020011604e+01
1.928577999999999903e+01 2.907000000000000000e+03 2.943198537573067370e+03 -3.619853757306736952e+01
1.930248999999999882e+01 2.875000000000000000e+03 2.943386496661560159e+03 -6.838649666156015883e+01
1.931919999999999860e+01 2.891000000000000000e+03 2.943578135098805433e+03 -5.257813509880543279e+01
1.933590999999999838e+01 2.918000000000000000e+03 2.943773379233654396e+03 -2.577337923365439565e+01
1.935263000000000133e+01 2.944000000000000000e+03 2.943972275227906721e+03 2.772477209327917080e-02
1.936934000000000111e+01 3.024000000000000000e+03 2.944174511116055783e+03 7.982548888394421738e+01
1.938605000000000089e+01 2.911000000000000000e+03 2.944380130621826993e+03 -3.338013062182699286e+01
1.940276000000000067e+01 2.958000000000000000e+03 2.944589059400810129e+03 1.341094059918987114e+01
1.941947000000000045e+01 2.896000000000000000e+03 2.944801222956263246e+03 -4.880122295626324558e+01
1.943618000000000023e+01 3.028000000000000000e+03 2.945016546647332689e+03 8.298345335266731126e+01
1.945289000000000001e+01 2.979000000000000000e+03 2.945234955697180339e+03 3.376504430281966052e+01
1.946959999999999980e+01 2.922000000000000000e+03 2.945456375201035826e+03 -2.345637520103582574e+01
1.948631999999999920e+01 2.987000000000000000e+03 2.945680865261909275e+03 4.131913473809072457e+01
1.950302999999999898e+01 3.011000000000000000e+03 2.945908082176690641e+03 6.509191782330935894e+01
1.951973999999999876e+01 3.036000000000000000e+03 2.946138084097768569e+03 8.986191590223143066e+01
1.953644999999999854e+01 2.901000000000000000e+03 2.946370795687430473e+03 -4.537079568743047275e+01
1.955315999999999832e+01 2.941000000000000000e+03 2.946606141519065204e+03 -5.606141519065204193e+00
1.956987000000000165e+01 3.054000000000000000e+03 2.946844046084711408e+03 1.071559539152885918e+02
1.958658000000000143e+01 3.039000000000000000e+03 2.947084433802552212e+03 9.191556619744778800e+01
1.960329000000000121e+01 2.908000000000000000e+03 2.947327229024317603e+03 -3.932722902431760303e+01
1.962001000000000062e+01 2.990000000000000000e+03 2.947572503420429712e+03 4.242749657957028830e+01
1.963672000000000040e+01 3.031000000000000000e+03 2.947819887803392703e+03 8.318011219660729694e+01
1.965343000000000018e+01 2.977000000000000000e+03 2.948069452374256343e+03 2.893054762574365668e+01
1.967013999999999996e+01 3.007000000000000000e+03 2.948321121291417512e+03 5.867887870858248789e+01
1.968684999999999974e+01 2.882000000000000000e+03 2.948574818682687237e+03 -6.657481868268723701e+01
1.970355999999999952e+01 2.933000000000000000e+03 2.948830468652243781e+03 -1.583046865224378053e+01
1.972026999999999930e+01 2.932000000000000000e+03 2.949087995287495232e+03 -1.708799528749523233e+01
1.973697999999999908e+01 2.924000000000000000e+03 2.949347322665870706e+03 -2.534732266587070626e+01
1.975369999999999848e+01 3.097000000000000000e+03 2.949608531587933612e+03 1.473914684120663878e+02
1.977040999999999826e+01 3.040000000000000000e+03 2.949871233642525567e+03 9.012876635747443288e+01
1.978712000000000160e+01 2.924000000000000000e+03 2.950135508634098187e+03 -2.613550863409818703e+01
