# 2theta y_obs y_calc y_diff
6.156629999999999825e+00 2.648000000000000000e+03 2.619082022089080056e+03 2.891797791091994441e+01
6.169760000000000133e+00 2.703000000000000000e+03 2.620954380092497104e+03 8.204561990750289624e+01
6.182890000000000441e+00 2.578000000000000000e+03 2.622821898193510606e+03 -4.482189819351060578e+01
6.196019999999999861e+00 2.556000000000000000e+03 2.624684633034327817e+03 -6.868463303432781686e+01
6.209150000000000169e+00 2.526000000000000000e+03 2.626542640599847800e+03 -1.005426405998478003e+02
6.222279999999999589e+00 2.662000000000000000e+03 2.628395976222515401e+03 3.360402377748459912e+01
6.235409999999999897e+00 2.624000000000000000e+03 2.630244694587174763e+03 -6.244694587174763001e+00
6.248540000000000205e+00 2.646000000000000000e+03 2.632088849735869189e+03 1.391115026413081068e+01
6.261669999999999625e+00 2.593000000000000000e+03 2.633928495072643273e+03 -4.092849507264327258e+01
6.274799999999999933e+00 2.702000000000000000e+03 2.635763683368290458e+03 6.623631663170954198e+01
6.287930000000000241e+00 2.626000000000000000e+03 2.637594466765103334e+03 -1.159446676510333418e+01
6.301059999999999661e+00 2.595000000000000000e+03 2.639420896781581177e+03 -4.442089678158117749e+01
6.314189999999999969e+00 2.573000000000000000e+03 2.641243024317118397e+03 -6.824302431711839745e+01
6.327320000000000277e+00 2.678000000000000000e+03 2.643060899656669790e+03 3.493910034333021031e+01
6.340449999999999697e+00 2.595000000000000000e+03 2.644874572475384412e+03 -4.987457247538441152e+01
6.353580000000000005e+00 2.740000000000000000e+03 2.646684091843225360e+03 9.331590815677463979e+01
6.366710000000000313e+00 2.603000000000000000e+03 2.648489506229556355e+03 -4.548950622955635481e+01
6.379839999999999733e+00 2.607000000000000000e+03 2.650290863507703307e+03 -4.329086350770330682e+01
6.392970000000000041e+00 2.572000000000000000e+03 2.652088210959497701e+03 -8.008821095949770097e+01
6.406109999999999971e+00 2.627000000000000000e+03 2.653882959648936776e+03 -2.688295964893677592e+01
6.419240000000000279e+00 2.700000000000000000e+03 2.655672423984273337e+03 4.432757601572666317e+01
6.432369999999999699e+00 2.618000000000000000e+03 2.657458016869293715e+03 -3.945801686929371499e+01
6.445500000000000007e+00 2.624000000000000000e+03 2.659239783264336893e+03 -3.523978326433689290e+01
6.458630000000000315e+00 2.548000000000000000e+03 2.661017767560595985e+03 -1.130177675605959848e+02
6.471759999999999735e+00 2.631000000000000000e+03 2.662792013584505185e+03 -3.179201358450518455e+01
6.484890000000000043e+00 2.735000000000000000e+03 2.664562564602123075e+03 7.043743539787692498e+01
6.498020000000000351e+00 2.667000000000000000e+03 2.666329463323470918e+03 6.705366765290818876e-01
6.511149999999999771e+00 2.594000000000000000e+03 2.668092751906868671e+03 -7.409275190686867063e+01
6.524280000000000079e+00 2.617000000000000000e+03 2.669852471963230528e+03 -5.285247196323052776e+01
6.537410000000000387e+00 2.619000000000000000e+03 2.671608664560344550e+03 -5.260866456034455041e+01
6.550539999999999807e+00 2.718000000000000000e+03 2.673361370227132284e+03 4.463862977286771638e+01
6.563670000000000115e+00 2.649000000000000000e+03 2.675110628957880181e+03 -2.611062895788018068e+01
6.576800000000000423e+00 2.673000000000000000e+03 2.676856480216444652e+03 -3.856480216444651887e+00
6.589929999999999843e+00 2.763000000000000000e+03 2.678598962940449383e+03 8.440103705955061741e+01
6.603060000000000151e+00 2.684000000000000000e+03 2.680338115545437631e+03 3.661884454562368774e+00
6.616189999999999571e+00 2.570000000000000000e+03 2.682073975929019980e+03 -1.120739759290199800e+02
6.629319999999999879e+00 2.708000000000000000e+03 2.683806581474998438e+03 2.419341852500156165e+01
6.642450000000000188e+00 2.652000000000000000e+03 2.685535969057446437e+03 -3.353596905744643664e+01
6.655579999999999607e+00 2.584000000000000000e+03 2.687262175044802916e+03 -1.032621750448029161e+02
6.668709999999999916e+00 2.651000000000000000e+03 2.688985235303905029e+03 -3.798523530390502856e+01
6.681840000000000224e+00 2.733000000000000000e+03 2.690705185204033114e+03 4.229481479596688587e+01
6.694969999999999644e+00 2.598000000000000000e+03 2.692422059620905202e+03 -9.442205962090520188e+01
6.708099999999999952e+00 2.614000000000000000e+03 2.694135892940672875e+03 -8.013589294067287483e+01
6.721230000000000260e+00 2.746000000000000000e+03 2.695846719063873024e+03 5.015328093612697558e+01
6.734359999999999680e+00 2.730000000000000000e+03 2.697554571409379150e+03 3.244542859062084972e+01
6.747489999999999988e+00 2.709000000000000000e+03 2.699259482918314916e+03 9.740517081685084122e+00
6.760620000000000296e+00 2.639000000000000000e+03 2.700961486057952243e+03 -6.196148605795224285e+01
6.773749999999999716e+00 2.656000000000000000e+03 2.702660612825587577e+03 -4.666061282558757739e+01
6.786880000000000024e+00 2.628000000000000000e+03 2.704356894752400422e+03 -7.635689475240042157e+01
6.800010000000000332e+00 2.673000000000000000e+03 2.706050362907279123e+03 -3.305036290727912274e+01
6.813139999999999752e+00 2.742000000000000000e+03 2.707741047900636659e+03 3.425895209936334140e+01
6.826270000000000060e+00 2.567000000000000000e+03 2.709428979888202321e+03 -1.424289798882023206e+02
6.839400000000000368e+00 2.780000000000000000e+03 2.711114188574785203e+03 6.888581142521479705e+01
6.852529999999999788e+00 2.685000000000000000e+03 2.712796703218032235e+03 -2.779670321803223487e+01
6.865660000000000096e+00 2.777000000000000000e+03 2.714476552632141193e+03 6.252344736785880741e+01
6.878800000000000026e+00 2.753000000000000000e+03 2.716155041583423099e+03 3.684495841657690107e+01
6.891930000000000334e+00 2.696000000000000000e+03 2.717829643250158369e+03 -2.182964325015836948e+01
6.905059999999999754e+00 2.705000000000000000e+03 2.719501663527458277e+03 -1.450166352745827680e+01
6.918190000000000062e+00 2.713000000000000000e+03 2.721171129492287037e+03 -8.171129492287036555e+00
6.931320000000000370e+00 2.702000000000000000e+03 2.722838067796494215e+03 -2.083806779649421514e+01
6.944449999999999790e+00 2.567000000000000000e+03 2.724502504670419057e+03 -1.575025046704190572e+02
6.957580000000000098e+00 2.792000000000000000e+03 2.726164465926464345e+03 6.583553407353565490e+01
6.970710000000000406e+00 2.787000000000000000e+03 2.727823976962676170e+03 5.917602303732383007e+01
6.983839999999999826e+00 2.694000000000000000e+03 2.729481062766262312e+03 -3.548106276626231192e+01
6.996970000000000134e+00 2.753000000000000000e+03 2.731135747917134267e+03 2.186425208286573252e+01
7.010100000000000442e+00 2.774000000000000000e+03 2.732788056591398345e+03 4.121194340860165539e+01
7.023229999999999862e+00 2.751000000000000000e+03 2.734438012564839937e+03 1.656198743516006289e+01
7.036360000000000170e+00 2.676000000000000000e+03 2.736085639216386426e+03 -6.008563921638642569e+01
7.049489999999999590e+00 2.683000000000000000e+03 2.737730959531545523e+03 -5.473095953154552262e+01
7.062619999999999898e+00 2.870000000000000000e+03 2.739373996105834976e+03 1.306260038941650237e+02
7.075750000000000206e+00 2.711000000000000000e+03 2.741014771148175896e+03 -3.001477114817589609e+01
7.088879999999999626e+00 2.754000000000000000e+03 2.742653306484280620e+03 1.134669351571938023e+01
7.102009999999999934e+00 2.775000000000000000e+03 2.744289623560018754e+03 3.071037643998124622e+01
7.115140000000000242e+00 2.671000000000000000e+03 2.745923743444757747e+03 -7.492374344475774706e+01
7.128269999999999662e+00 2.810000000000000000e+03 2.747555686834685730e+03 6.244431316531427001e+01
7.141399999999999970e+00 2.823000000000000000e+03 2.749185474056123894e+03 7.381452594387610588e+01
7.154530000000000278e+00 2.704000000000000000e+03 2.750813125068806585e+03 -4.681312506880658475e+01
7.167659999999999698e+00 2.661000000000000000e+03 2.752438659469152753e+03 -9.143865946915275345e+01
7.180790000000000006e+00 2.799000000000000000e+03 2.754062096493512854e+03 4.493790350648714593e+01
7.193920000000000314e+00 2.743000000000000000e+03 2.755683455021397094e+03 -1.268345502139709424e+01
7.207049999999999734e+00 2.801000000000000000e+03 2.757302753578688225e+03 4.369724642131177461e+01
7.220180000000000042e+00 2.809000000000000000e+03 2.758920010340835688e+03 5.007998965916431189e+01
7.233310000000000350e+00 2.759000000000000000e+03 2.760535243136020654e+03 -1.535243136020653765e+00
7.246439999999999770e+00 2.684000000000000000e+03 2.762148469448319247e+03 -7.814846944831924702e+01
7.259570000000000078e+00 2.782000000000000000e+03 2.763759706420836210e+03 1.824029357916379013e+01
7.272700000000000387e+00 2.765000000000000000e+03 2.765368970858822195e+03 -3.689708588221947139e-01
7.285829999999999806e+00 2.793000000000000000e+03 2.766976279232770139e+03 2.602372076722986094e+01
7.298960000000000115e+00 2.823000000000000000e+03 2.768581647681501181e+03 5.441835231849881893e+01
7.312090000000000423e+00 2.666000000000000000e+03 2.770185092015228292e+03 -1.041850920152282924e+02
7.325219999999999843e+00 2.800000000000000000e+03 2.771786627718594445e+03 2.821337228140555453e+01
7.338350000000000151e+00 2.775000000000000000e+03 2.773386269953704868e+03 1.613730046295131615e+00
7.351490000000000080e+00 2.699000000000000000e+03 2.774985249731037129e+03 -7.598524973103712910e+01
7.364620000000000388e+00 2.820000000000000000e+03 2.776581147826555934e+03 4.341885217344406556e+01
7.377749999999999808e+00 2.687000000000000000e+03 2.778175196045607663e+03 -9.117519604560766311e+01
7.390880000000000116e+00 2.705000000000000000e+03 2.779767408289817467e+03 -7.476740828981746745e+01
7.404010000000000424e+00 2.806000000000000000e+03 2.781357798153137992e+03 2.464220184686200810e+01
7.417139999999999844e+00 2.848000000000000000e+03 2.782946378924773398e+03 6.505362107522660153e+01
7.430270000000000152e+00 2.778000000000000000e+03 2.784533163592080200e+03 -6.533163592080200033e+00
7.443399999999999572e+00 2.750000000000000000e+03 2.786118164843450813e+03 -3.611816484345081335e+01
7.456529999999999880e+00 2.822000000000000000e+03 2.787701395071184834e+03 3.429860492881516620e+01
7.469660000000000188e+00 2.848000000000000000e+03 2.789282866374335754e+03 5.871713362566424621e+01
7.482789999999999608e+00 2.807000000000000000e+03 2.790862590561550405e+03 1.613740943844959475e+01
7.495919999999999916e+00 2.842000000000000000e+03 2.792440579153878843e+03 4.955942084612115650e+01
7.509050000000000225e+00 2.867000000000000000e+03 2.794016843387577410e+03 7.298315661242259011e+01
7.522179999999999644e+00 2.843000000000000000e+03 2.795591394216890421e+03 4.740860578310957862e+01
7.535309999999999953e+00 2.774000000000000000e+03 2.797164242316813670e+03 -2.316424231681367019e+01
7.548440000000000261e+00 2.897000000000000000e+03 2.798735398085845645e+03 9.826460191415435474e+01
7.561569999999999681e+00 2.782000000000000000e+03 2.800304871648719200e+03 -1.830487164871919958e+01
7.574699999999999989e+00 2.744000000000000000e+03 2.801872672859115028e+03 -5.787267285911502768e+01
7.587830000000000297e+00 2.864000000000000000e+03 2.803438811302359682e+03 6.056118869764031842e+01
7.600959999999999717e+00 2.849000000000000000e+03 2.805003296298111763e+03 4.399670370188823654e+01
7.614090000000000025e+00 2.861000000000000000e+03 2.806566136903021743e+03 5.443386309697825709e+01
7.627220000000000333e+00 2.843000000000000000e+03 2.808127341913385408e+03 3.487265808661459232e+01
7.640349999999999753e+00 2.805000000000000000e+03 2.809686919867777306e+03 -4.686919867777305626e+00
7.653480000000000061e+00 2.728000000000000000e+03 2.811244879049662813e+03 -8.324487904966281349e+01
7.666610000000000369e+00 2.792000000000000000e+03 2.812801227490001111e+03 -2.080122749000111071e+01
7.679739999999999789e+00 2.801000000000000000e+03 2.814355972969833601e+03 -1.335597296983360138e+01
7.692870000000000097e+00 2.822000000000000000e+03 2.815909123022842323e+03 6.090876977157677175e+00
7.706000000000000405e+00 2.793000000000000000e+03 2.817460684937912447e+03 -2.446068493791244691e+01
7.719129999999999825e+00 2.888000000000000000e+03 2.819010665761664313e+03 6.898933423833568668e+01
7.732260000000000133e+00 2.824000000000000000e+03 2.820559072300973639e+03 3.440927699026360642e+00
7.745390000000000441e+00 2.808000000000000000e+03 2.822105911125477633e+03 -1.410591112547763259e+01
7.758519999999999861e+00 2.859000000000000000e+03 2.823651188570062914e+03 3.534881142993708636e+01
7.771650000000000169e+00 2.850000000000000000e+03 2.825194910737341161e+03 2.480508926265883929e+01
7.784779999999999589e+00 2.868000000000000000e+03 2.826737083500106110e+03 4.126291649989389043e+01
7.797909999999999897e+00 2.844000000000000000e+03 2.828277712503774183e+03 1.572228749622581745e+01
7.811049999999999827e+00 2.856000000000000000e+03 2.829817974777853124e+03 2.618202522214687633e+01
7.824180000000000135e+00 2.842000000000000000e+03 2.831355531136467107e+03 1.064446886353289301e+01
7.837310000000000443e+00 2.842000000000000000e+03 2.832891559335890634e+03 9.108440664109366480e+00
7.850439999999999863e+00 2.840000000000000000e+03 2.834426064135997876e+03 5.573935864002123708e+00
7.863570000000000171e+00 2.826000000000000000e+03 2.835959050081265559e+03 -9.959050081265559129e+00
7.876699999999999591e+00 2.876000000000000000e+03 2.837490521503140826e+03 3.850947849685917390e+01
7.889829999999999899e+00 2.838000000000000000e+03 2.839020482522362272e+03 -1.020482522362271993e+00
7.902960000000000207e+00 2.826000000000000000e+03 2.840548937051289158e+03 -1.454893705128915826e+01
7.916089999999999627e+00 2.895000000000000000e+03 2.842075888796206527e+03 5.292411120379347267e+01
7.929219999999999935e+00 2.913000000000000000e+03 2.843601341259614856e+03 6.939865874038514448e+01
7.942350000000000243e+00 2.916000000000000000e+03 2.845125297742513339e+03 7.087470225748666053e+01
7.955479999999999663e+00 2.829000000000000000e+03 2.846647761346651350e+03 -1.764776134665135032e+01
7.968609999999999971e+00 2.867000000000000000e+03 2.848168734976786254e+03 1.883126502321374574e+01
7.981740000000000279e+00 2.882000000000000000e+03 2.849688221342913948e+03 3.231177865708605168e+01
7.994869999999999699e+00 2.902000000000000000e+03 2.851206222962482116e+03 5.079377703751788431e+01
8.007999999999999119e+00 2.955000000000000000e+03 2.852722742162603026e+03 1.022772578373969736e+02
8.021129999999999427e+00 2.916000000000000000e+03 2.854237781082239962e+03 6.176221891776003758e+01
