# 2theta y_obs y_calc y_diff
9.977600000000000691e+00 3.426000000000000000e+03 3.466079166309172251e+03 -4.007916630917225120e+01
9.994310000000000471e+00 3.455000000000000000e+03 3.464252047001470146e+03 -9.252047001470145915e+00
1.001102999999999987e+01 3.379000000000000000e+03 3.462439837918946523e+03 -8.343983791894652313e+01
1.002773999999999965e+01 3.339000000000000000e+03 3.460631838102397069e+03 -1.216318381023970687e+02
1.004444999999999943e+01 3.348000000000000000e+03 3.458833344205123467e+03 -1.108333442051234670e+02
1.006115999999999921e+01 3.372000000000000000e+03 3.457044333815938899e+03 -8.504433381593889862e+01
1.007787000000000077e+01 3.288000000000000000e+03 3.455264784803762268e+03 -1.672647848037622680e+02
1.009458000000000055e+01 3.403000000000000000e+03 3.453494675307885700e+03 -5.049467530788570002e+01
1.011129000000000033e+01 3.432000000000000000e+03 3.451733983728537623e+03 -1.973398372853762339e+01
1.012800000000000011e+01 3.371000000000000000e+03 3.449982688717694145e+03 -7.898268871769414545e+01
1.014471999999999952e+01 3.362000000000000000e+03 3.448239729531625471e+03 -8.623972953162547128e+01
1.016142999999999930e+01 3.362000000000000000e+03 3.446507170168348239e+03 -8.450717016834823880e+01
1.017814000000000085e+01 3.439000000000000000e+03 3.444783944739693197e+03 -5.783944739693197334e+00
1.019485000000000063e+01 3.361000000000000000e+03 3.443070032817910942e+03 -8.207003281791094196e+01
1.021156000000000041e+01 3.287000000000000000e+03 3.441365414184704150e+03 -1.543654141847041501e+02
1.022827000000000019e+01 3.393000000000000000e+03 3.439670068823434121e+03 -4.667006882343412144e+01
1.024497999999999998e+01 3.424000000000000000e+03 3.437983976911490117e+03 -1.398397691149011735e+01
1.026168999999999976e+01 3.420000000000000000e+03 3.436307118812883346e+03 -1.630711881288334553e+01
1.027840999999999916e+01 3.176000000000000000e+03 3.434638479834459758e+03 -2.586384798344597584e+02
1.029512000000000072e+01 3.320000000000000000e+03 3.432980036661987015e+03 -1.129800366619870147e+02
1.031183000000000050e+01 3.271000000000000000e+03 3.431330769431642693e+03 -1.603307694316426932e+02
1.032854000000000028e+01 3.371000000000000000e+03 3.429690659183307162e+03 -5.869065918330716158e+01
1.034525000000000006e+01 3.414000000000000000e+03 3.428059687108956950e+03 -1.405968710895695040e+01
1.036195999999999984e+01 3.317000000000000000e+03 3.426437834546240992e+03 -1.094378345462409925e+02
1.037866999999999962e+01 3.308000000000000000e+03 3.424825082972200562e+03 -1.168250829722005619e+02
1.039537999999999940e+01 3.315000000000000000e+03 3.423221413997142918e+03 -1.082214139971429177e+02
1.041210000000000058e+01 3.415000000000000000e+03 3.421625857787223140e+03 -6.625857787223139894e+00
1.042881000000000036e+01 3.344000000000000000e+03 3.420040304752455540e+03 -7.604030475245554044e+01
1.044552000000000014e+01 3.416000000000000000e+03 3.418463779877072739e+03 -2.463779877072738600e+00
1.046222999999999992e+01 3.439000000000000000e+03 3.416896265245827635e+03 2.210373475417236477e+01
1.047893999999999970e+01 3.389000000000000000e+03 3.415337743048042284e+03 -2.633774304804228450e+01
1.049564999999999948e+01 3.317000000000000000e+03 3.413788195572248696e+03 -9.678819557224869641e+01
1.051235999999999926e+01 3.287000000000000000e+03 3.412247605200931048e+03 -1.252476052009310479e+02
