#F f1f2_CromerLiberman.dat
#UT Anomalous scattering factors f', f'' (Cromer-Liberman)
#C  Derived from the ESRF DABAX file f1f2_CromerLiberman.dat, itself
#C  generated with D. T. Cromer's FPRIME program (version 3F, 1993;
#C  distributed in the LLNL RTAB database) including the high-energy
#C  limit correction of Kissel & Pratt (1990), Acta Cryst. A46, 170.
#C    D. T. Cromer & D. Liberman (1970), J. Chem. Phys. 53, 1891.
#C    D. T. Cromer & D. Liberman (1981), Acta Cryst. A37, 267.
#C    D. T. Cromer (1983), J. Appl. Cryst. 16, 437.
#C  Modifications for pxrd-refine (see ATTRIBUTION.md):
#C    - energy-trimmed to 3-70 keV (the powder-XRD band; 70 keV is the
#C      upper limit of the original tabulation)
#C  The DABAX column 2 is f' itself, NOT f1 = Z + f' -- the per-element
#C  #UF1ADD record equals Z exactly, and is verified so on extraction.
#C  f'' is positive in the f = f0 + f' + i f'' convention used here.
#C  Elements Z=1,2 and Z=99+ are absent from the tabulation.
#UD Column description:
#UD   1: PhotonEnergy[eV]  2: f'[e/atom]  3: f''[e/atom]
#S   3 Li
#N 3
#L PhotonEnergy[eV]  f'[e/atom]  f''[e/atom]
8059.95 0.00140993 0.000333154
8093.46 0.00139923 0.000329965
8127.11 0.00138861 0.000326806
8160.9 0.00137807 0.000323677
8194.83 0.00136761 0.000320578
8228.9 0.00135722 0.000317508
8263.11 0.00134692 0.000314467
8297.46 0.00133669 0.000311455
8331.96 0.00132654 0.000308472
8366.6 0.00131646 0.000305517
8401.38 0.00130646 0.00030259
8436.31 0.00129653 0.000299691
8471.39 0.00128668 0.000296819
8506.61 0.00127691 0.000293974
8541.97 0.0012672 0.000291157
8577.49 0.00125757 0.000288366
8613.15 0.00124801 0.000285602
8648.96 0.00123852 0.000282864
8684.92 0.00122911 0.000280152
8721.03 0.00121976 0.000277466
8757.28 0.00121048 0.000274805
8793.69 0.00120128 0.00027217
8830.25 0.00119214 0.00026956
8866.96 0.00118307 0.000266974
8903.83 0.00117406 0.000264407
8940.85 0.00116506 0.000261809
8978.02 0.00115612 0.000259238
9015.35 0.00114726 0.000256692
9052.83 0.00113846 0.000254171
9090.46 0.00112972 0.000251675
9128.26 0.00112106 0.000249204
9166.21 0.00111245 0.000246758
9204.32 0.00110392 0.000244336
9242.59 0.00109544 0.000241937
9281.01 0.00108704 0.000239563
9319.6 0.00107869 0.000237212
9358.35 0.00107041 0.000234884
9397.25 0.00106219 0.00023258
9436.32 0.00105403 0.000230298
9475.55 0.00104594 0.000228039
9514.95 0.0010379 0.000225803
9554.51 0.00102993 0.000223588
9594.23 0.00102202 0.000221396
9634.12 0.00101417 0.000219225
9674.17 0.00100637 0.000217075
9714.39 0.000998637 0.000214947
9754.78 0.000990962 0.00021284
9795.34 0.000983344 0.000210754
9836.06 0.000975785 0.000208689
9876.96 0.000968282 0.000206644
9918.02 0.000960837 0.000204619
9959.26 0.000953447 0.000202614
10000.7 0.000946114 0.000200629
10042.2 0.000938837 0.000198664
10084 0.000931615 0.000196718
10125.9 0.000924447 0.000194792
10168 0.000917334 0.000192884
10210.3 0.000910276 0.000190996
10252.7 0.00090327 0.000189126
10295.4 0.000896318 0.000187275
10338.2 0.000889419 0.000185441
10381.1 0.000882572 0.000183626
10424.3 0.000875777 0.000181829
10467.6 0.000869033 0.00018005
10511.2 0.000862341 0.000178289
10554.9 0.0008557 0.000176544
10598.8 0.000849109 0.000174817
10642.8 0.000842569 0.000173107
10687.1 0.000836078 0.000171414
10731.5 0.000829637 0.000169738
10776.1 0.000823244 0.000168078
10820.9 0.0008169 0.000166435
10865.9 0.000810605 0.000164808
10911.1 0.000804357 0.000163197
10956.4 0.000798157 0.000161602
11002 0.000792004 0.000160022
11047.7 0.000785898 0.000158458
11093.7 0.000779838 0.00015691
11139.8 0.000773825 0.000155377
11186.1 0.000767857 0.000153859
11232.6 0.000761935 0.000152356
11279.3 0.000756058 0.000150868
11326.2 0.000750226 0.000149395
11373.3 0.000744438 0.000147936
11420.6 0.000738694 0.000146491
11468.1 0.000732995 0.000145061
11515.7 0.000727338 0.000143645
11563.6 0.000721725 0.000142243
11611.7 0.000716154 0.000140854
11660 0.000710626 0.00013948
11708.4 0.00070514 0.000138119
11757.1 0.000699696 0.000136771
11806 0.000694294 0.000135436
11855.1 0.000688933 0.000134115
11904.4 0.000683612 0.000132807
11953.9 0.000678333 0.000131512
12003.6 0.000673093 0.000130229
12053.5 0.000667894 0.000128959
12103.6 0.000662734 0.000127702
12153.9 0.000657614 0.000126457
12204.4 0.000652532 0.000125224
12255.2 0.00064749 0.000124003
12306.1 0.000642486 0.000122795
12357.3 0.00063752 0.000121598
12408.7 0.000632593 0.000120413
12460.3 0.000627703 0.00011924
12512.1 0.00062285 0.000118078
12564.1 0.000618034 0.000116928
12616.3 0.000613256 0.000115789
12668.8 0.000608513 0.000114661
12721.4 0.000603807 0.000113545
12774.3 0.000599137 0.000112439
12827.4 0.000594503 0.000111344
12880.8 0.000589904 0.00011026
12934.3 0.000585341 0.000109187
12988.1 0.000580812 0.000108124
13042.1 0.000576318 0.000107072
13096.3 0.000571858 0.00010603
13150.8 0.000567432 0.000104998
13205.4 0.000563041 0.000103977
13260.3 0.000558683 0.000102965
13315.5 0.000554358 0.000101964
13370.8 0.000550066 0.000100972
13426.4 0.000545807 9.99899e-05
13482.2 0.000541581 9.90176e-05
13538.3 0.000537388 9.80548e-05
13594.6 0.000533226 9.71014e-05
13651.1 0.000529096 9.61575e-05
13707.9 0.000524998 9.52228e-05
13764.8 0.000520931 9.42972e-05
13822.1 0.000516896 9.33808e-05
13879.5 0.000512891 9.24734e-05
13937.2 0.000508917 9.15749e-05
13995.2 0.000504973 9.06852e-05
14053.4 0.00050106 8.98042e-05
14111.8 0.000497177 8.89319e-05
14170.5 0.000493323 8.80682e-05
14229.4 0.000489499 8.72129e-05
14288.5 0.000485705 8.6366e-05
14348 0.000481939 8.55274e-05
14407.6 0.000478202 8.46971e-05
14467.5 0.000474494 8.38749e-05
14527.7 0.000470815 8.30608e-05
14588.1 0.000467163 8.22546e-05
14648.7 0.00046354 8.14564e-05
14709.6 0.000459945 8.0666e-05
14770.8 0.000456377 7.98833e-05
14832.2 0.000452836 7.91083e-05
14893.8 0.000449323 7.83409e-05
14955.8 0.000445836 7.7581e-05
15017.9 0.000442377 7.68286e-05
15080.4 0.000438944 7.60836e-05
15143.1 0.000435537 7.53458e-05
15206 0.000432156 7.46153e-05
15269.3 0.000428802 7.38919e-05
15332.7 0.000425473 7.31757e-05
15396.5 0.00042217 7.24664e-05
15460.5 0.000418892 7.17641e-05
15524.8 0.000415639 7.10687e-05
15589.3 0.000412411 7.038e-05
15654.1 0.000409208 6.96982e-05
15719.2 0.00040603 6.9023e-05
15784.6 0.000402876 6.83544e-05
15850.2 0.000399747 6.76923e-05
15916.1 0.000396641 6.70367e-05
15982.3 0.000393559 6.63876e-05
16048.7 0.000390501 6.57448e-05
16115.4 0.000387467 6.51083e-05
16182.4 0.000384456 6.4478e-05
16249.7 0.000381468 6.38539e-05
16317.3 0.000378502 6.32358e-05
16385.1 0.00037556 6.26239e-05
16453.2 0.000372641 6.20179e-05
16521.6 0.000369743 6.14178e-05
16590.3 0.000366869 6.08236e-05
16659.3 0.000364016 6.02353e-05
16728.6 0.000361185 5.96526e-05
16798.1 0.000358376 5.90757e-05
16867.9 0.000355589 5.85044e-05
16938.1 0.000352823 5.79387e-05
17008.5 0.000350078 5.73785e-05
17079.2 0.000347354 5.68238e-05
17150.2 0.000344652 5.62745e-05
17221.5 0.00034197 5.57306e-05
17293.1 0.000339309 5.51919e-05
17365 0.000336668 5.46586e-05
17437.2 0.000334048 5.41304e-05
17509.7 0.000331448 5.36075e-05
17582.5 0.000328868 5.30896e-05
17655.6 0.000326307 5.25767e-05
17729 0.000323767 5.20689e-05
17802.7 0.000321246 5.15661e-05
17876.7 0.000318744 5.10681e-05
17951.1 0.000316262 5.0575e-05
18025.7 0.000313799 5.00867e-05
18100.6 0.000311355 4.96032e-05
18175.9 0.00030893 4.91244e-05
18251.5 0.000306523 4.86503e-05
18327.3 0.000304135 4.81808e-05
18403.5 0.000301765 4.77158e-05
18480 0.000299414 4.72554e-05
18556.9 0.000297081 4.67995e-05
18634 0.000294765 4.63481e-05
18711.5 0.000292468 4.5901e-05
18789.3 0.000290188 4.54583e-05
18867.4 0.000287926 4.50199e-05
18945.9 0.000285681 4.45858e-05
19024.6 0.000283454 4.41559e-05
19103.7 0.000281244 4.37302e-05
19183.1 0.000279051 4.33087e-05
19262.9 0.000276874 4.28913e-05
19343 0.000274715 4.24779e-05
19423.4 0.000272572 4.20685e-05
19504.2 0.000270446 4.16632e-05
19585.2 0.000268336 4.12618e-05
19666.7 0.000266243 4.08643e-05
19748.4 0.000264165 4.04706e-05
19830.5 0.000262104 4.00808e-05
19913 0.000260058 3.96948e-05
19995.8 0.000258029 3.93126e-05
20078.9 0.000256015 3.8934e-05
20162.4 0.000254016 3.85592e-05
20246.2 0.000252033 3.8188e-05
20330.4 0.000250066 3.78204e-05
20414.9 0.000248113 3.74564e-05
20499.8 0.000246176 3.70959e-05
20585 0.000244253 3.6739e-05
20670.6 0.000242346 3.63855e-05
20756.5 0.000240453 3.60354e-05
20842.8 0.000238574 3.56888e-05
20929.5 0.000236711 3.53455e-05
21016.5 0.000234861 3.50055e-05
21103.9 0.000233026 3.46689e-05
21191.6 0.000231206 3.43355e-05
21279.7 0.000229399 3.40054e-05
21368.2 0.000227606 3.36785e-05
21457 0.000225827 3.33547e-05
21546.2 0.000224062 3.30341e-05
